runID,imgID,stimLabel,imFile,corr,side
2,1,smallHcongr,Stimuli/HofH2.jpg,j,left
2,3,smallHincon,Stimuli/SofH2.jpg,j,left
2,5,smallScongr,Stimuli/SofS2.jpg,f,left
2,7,smallSincon,Stimuli/HofS2.jpg,f,left
2,2,smallHcongr,Stimuli/HofH2.jpg,j,right
2,4,smallHincon,Stimuli/SofH2.jpg,j,right
2,6,smallScongr,Stimuli/SofS2.jpg,f,right
2,8,smallSincon,Stimuli/HofS2.jpg,f,right
