runID,imgID,stimLabel,imFile,corr,side,repeats.thisRepN,repeats.thisTrialN,repeats.thisN,repeats.thisIndex,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,repeats2.thisRepN,repeats2.thisTrialN,repeats2.thisN,repeats2.thisIndex,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,X Scale,Y Scale,text_8.started,text_8.stopped,hand_hold_resp.keys,hand_hold_resp.corr,hand_hold_resp.rt,fixpR1,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,feedback_msg.started,feedback_msg.stopped,prac_fix_resp.rt,fixR1,text_2.started,text_2.stopped,fix_resp1_1.keys,fix_resp1_1.corr,fix_resp1_1.started,fix_resp1_1.stopped,text_6.started,text_6.stopped,trial_image.started,trial_image.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,fix_resp_2.keys,fix_resp_2.corr,fix_resp_2.started,fix_resp_2.stopped,fix_resp1_1.rt,fixpR2,participant,design,position,date,expName,psychopyVersion,frameRate,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,1,0,8,7,,,,,,,,,,,,,,,,,,,,,,,,,0,138.37276284300015,None,None,1,138.37276284300015,None,140.00610802500023,None,140.00610802500023,None,j,1,0.27039392400001816,140.00610802500023,None,None,1,140.00610802500023,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,1,1,9,4,,,,,,,,,,,,,,,,,,,,,,,,,0,140.30585157800033,None,None,1,140.30585157800033,None,141.97309832700012,None,141.97309832700012,None,j,0,0.013434030000098574,141.97309832700012,None,None,1,141.97309832700012,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,0,142.00615594400006,None,None,1,142.00615594400006,None,143.28981155100018,None,143.28981155100018,None,j,1,0.407311411000137,143.28981155100018,None,None,1,143.28981155100018,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,1,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,1,143.72253168000043,None,space,1,143.72253168000043,None,145.0061098780002,None,145.0061098780002,None,j,1,0.4234580309998819,145.0061098780002,None,None,0,145.0061098780002,None,1.0540269329999319,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,1,4,12,2,,,,,,,,,,,,,,,,,,,,,,,,,0,145.4563233570002,None,None,1,145.4563233570002,None,146.78986772200005,None,146.78986772200005,None,j,1,0.3047430980000172,146.78986772200005,None,None,1,146.78986772200005,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,1,5,13,1,,,,,,,,,,,,,,,,,,,,,,,,,0,147.12315610400037,None,None,1,147.12315610400037,None,148.73985192500004,None,148.73985192500004,None,j,0,0.255997318000027,148.73985192500004,None,None,1,148.73985192500004,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,1,6,14,3,,,,,,,,,,,,,,,,,,,,,,,,,0,149.02284690000033,None,None,1,149.02284690000033,None,150.77314885400028,None,150.77314885400028,None,j,1,0.1571963669998695,150.77314885400028,None,None,1,150.77314885400028,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,1,7,15,1,,,,,,,,,,,,,,,,,,,,,,,,,0,150.95649903500043,None,None,1,150.95649903500043,None,152.50640124400024,None,152.50640124400024,None,j,0,0.3368174990000625,152.50640124400024,None,None,1,152.50640124400024,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,2,0,16,4,,,,,,,,,,,,,,,,,,,,,,,,,0,152.87311809200037,None,None,1,152.87311809200037,None,154.45653124,None,154.45653124,None,j,0,0.25410776000035185,154.45653124,None,None,1,154.45653124,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,2,1,17,7,,,,,,,,,,,,,,,,,,,,,,,,,0,154.73950994100005,None,None,1,154.73950994100005,None,156.35654344900013,None,156.35654344900013,None,j,1,0.2217765939999481,156.35654344900013,None,None,1,156.35654344900013,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,2,2,18,3,,,,,,,,,,,,,,,,,,,,,,,,,0,156.60629061300006,None,None,1,156.60629061300006,None,158.18987041800028,None,158.18987041800028,None,j,1,0.23334133499974996,158.18987041800028,None,None,1,158.18987041800028,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,2,3,19,7,,,,,,,,,,,,,,,,,,,,,,,,,0,158.43931100500004,None,None,1,158.43931100500004,None,160.1065036750001,None,160.1065036750001,None,j,1,0.20679205599981287,160.1065036750001,None,None,1,160.1065036750001,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,2,4,20,1,,,,,,,,,,,,,,,,,,,,,,,,,1,160.3395573280004,None,None,0,160.3395573280004,None,161.77328266700033,None,161.77328266700033,None,j,0,0.2498763579997103,161.77328266700033,None,None,0,161.77328266700033,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,2,5,21,5,,,,,,,,,,,,,,,,,,,,,,,,,0,162.03930123400005,None,None,1,162.03930123400005,None,163.30662277600004,None,163.30662277600004,None,j,0,0.29165770300005533,163.30662277600004,None,None,1,163.30662277600004,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,2,6,22,3,,,,,,,,,,,,,,,,,,,,,,,,,0,163.6229048360001,None,None,1,163.6229048360001,None,164.8899399650004,None,164.8899399650004,None,j,1,0.2827240870001333,164.8899399650004,None,None,1,164.8899399650004,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,2,7,23,2,,,,,,,,,,,,,,,,,,,,,,,,,1,165.1893032930002,None,None,0,165.1893032930002,None,166.7067066980003,None,166.7067066980003,None,j,1,0.07534367999960523,166.7067066980003,None,None,0,166.7067066980003,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,3,0,24,7,,,,,,,,,,,,,,,,,,,,,,,,,0,166.80648376300041,None,None,1,166.80648376300041,None,168.4732777500003,None,168.4732777500003,None,j,1,0.20983950899972115,168.4732777500003,None,None,1,168.4732777500003,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,3,1,25,4,,,,,,,,,,,,,,,,,,,,,,,,,0,168.7063976710001,None,None,1,168.7063976710001,None,170.3733608780003,None,170.3733608780003,None,j,0,0.2448886530000891,170.3733608780003,None,None,1,170.3733608780003,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,3,2,26,5,,,,,,,,,,,,,,,,,,,,,,,,,1,170.63962664500013,None,None,0,170.63962664500013,None,172.34001678100003,None,172.34001678100003,None,j,0,0.10056706299974394,172.34001678100003,None,None,0,172.34001678100003,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,3,3,27,6,,,,,,,,,,,,,,,,,,,,,,,,,0,172.47300313100004,None,None,1,172.47300313100004,None,173.89006737900036,None,173.89006737900036,None,j,1,0.26027589799969064,173.89006737900036,None,None,1,173.89006737900036,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,3,4,28,5,,,,,,,,,,,,,,,,,,,,,,,,,1,174.1733757500001,None,None,0,174.1733757500001,None,175.70668620300012,None,175.70668620300012,None,j,0,0.2436411109997607,175.70668620300012,None,None,0,175.70668620300012,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,3,5,29,1,,,,,,,,,,,,,,,,,,,,,,,,,0,175.97334626600014,None,None,1,175.97334626600014,None,177.340044519,None,177.340044519,None,j,0,0.2980395670001599,177.340044519,None,None,1,177.340044519,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,3,6,30,7,,,,,,,,,,,,,,,,,,,,,,,,,1,177.65621096300038,None,None,0,177.65621096300038,None,179.1567411150004,None,179.1567411150004,None,j,1,0.14660711099986656,179.1567411150004,None,None,0,179.1567411150004,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,3,7,31,3,,,,,,,,,,,,,,,,,,,,,,,,,0,179.32304227700024,None,None,1,179.32304227700024,None,180.7067861520004,None,180.7067861520004,None,j,1,0.2614513199996509,180.7067861520004,None,None,1,180.7067861520004,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,4,0,32,4,,,,,,,,,,,,,,,,,,,,,,,,,0,180.98975736600005,None,None,1,180.98975736600005,None,182.60664023000027,None,182.60664023000027,None,j,0,0.36349857899995186,182.60664023000027,None,None,1,182.60664023000027,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,4,1,33,4,,,,,,,,,,,,,,,,,,,,,,,,,0,182.9899459950002,None,None,1,182.9899459950002,None,184.40670443700037,None,184.40670443700037,None,j,0,0.28526357600003394,184.40670443700037,None,None,1,184.40670443700037,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,4,2,34,5,,,,,,,,,,,,,,,,,,,,,,,,,1,184.70638152500032,None,None,0,184.70638152500032,None,186.03985292900006,None,186.03985292900006,None,j,0,0.2271390259998043,186.03985292900006,None,None,0,186.03985292900006,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,4,3,35,2,,,,,,,,,,,,,,,,,,,,,,,,,0,186.289848464,None,None,1,186.289848464,None,187.77344852600027,None,187.77344852600027,None,j,1,0.40592499700005646,187.77344852600027,None,None,1,187.77344852600027,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,4,4,36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,188.20643282500032,None,None,1,188.20643282500032,None,189.6234794510001,None,189.6234794510001,None,j,0,0.33326988899989374,189.6234794510001,None,None,1,189.6234794510001,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,4,5,37,4,,,,,,,,,,,,,,,,,,,,,,,,,0,189.97309463700003,None,None,1,189.97309463700003,None,191.62319244300033,None,191.62319244300033,None,j,0,0.04371240000000398,191.62319244300033,None,None,1,191.62319244300033,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,4,6,38,5,,,,,,,,,,,,,,,,,,,,,,,,,1,191.68989713200017,None,space,1,191.68989713200017,None,193.02337917600016,None,193.02337917600016,None,j,0,0.06048407299977043,193.02337917600016,None,None,0,193.02337917600016,None,0.6070022730000346,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,4,7,39,6,,,,,,,,,,,,,,,,,,,,,,,,,0,193.1064862760004,None,None,1,193.1064862760004,None,194.72350518800022,None,194.72350518800022,None,j,1,0.5658693010000206,194.72350518800022,None,None,1,194.72350518800022,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,5,0,40,2,,,,,,,,,,,,,,,,,,,,,,,,,1,195.30667743499998,None,None,0,195.30667743499998,None,196.57354447800026,None,196.57354447800026,None,j,1,0.3802766020003219,196.57354447800026,None,None,0,196.57354447800026,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,5,1,41,5,,,,,,,,,,,,,,,,,,,,,,,,,1,196.9734377750001,None,None,0,196.9734377750001,None,198.62356700300006,None,198.62356700300006,None,j,0,0.6144426699997894,198.62356700300006,None,None,0,198.62356700300006,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,5,2,42,6,,,,,,,,,,,,,,,,,,,,,,,,,0,199.25656843000024,None,None,1,199.25656843000024,None,200.9736109950004,None,200.9736109950004,None,j,1,0.2669474210001681,200.9736109950004,None,None,1,200.9736109950004,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,5,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,1,201.25628922000033,None,space,1,201.25628922000033,None,202.9902784980004,None,202.9902784980004,None,j,0,1.2878160879999996,202.9902784980004,None,None,0,202.9902784980004,None,0.6141458309998598,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,5,4,44,6,,,,,,,,,,,,,,,,,,,,,,,,,1,204.3065350930001,None,space,1,204.3065350930001,None,205.80686295600026,None,205.80686295600026,None,j,1,0.5860328049998316,205.80686295600026,None,None,0,205.80686295600026,None,1.1416195720003088,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,5,5,45,1,,,,,,,,,,,,,,,,,,,,,,,,,0,206.42365098300024,None,None,1,206.42365098300024,None,207.7233475410003,None,207.7233475410003,None,j,0,0.4247806859998491,207.7233475410003,None,None,1,207.7233475410003,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,5,6,46,1,,,,,,,,,,,,,,,,,,,,,,,,,0,208.173274752,None,None,1,208.173274752,None,209.5066548550003,None,209.5066548550003,None,j,0,0.30650332800041724,209.5066548550003,None,None,1,209.5066548550003,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,5,7,47,3,,,,,,,,,,,,,,,,,,,,,,,,,0,209.83973599400042,None,None,1,209.83973599400042,None,211.5066154580004,None,211.5066154580004,None,j,1,0.3313247390001379,211.5066154580004,None,None,1,211.5066154580004,None,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.8900709290001,None,j,1,1.6378722630001903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2021_Jan_13_1359,global_local,2020.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,1.4681574770002044,None,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
