X Scale,Y Scale,hand_hold_resp.keys,hand_hold_resp.corr,hand_hold_resp.rt,fixpR1,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,prac_trials_run1.ran,runID,imgID,stimLabel,imFile,corr,side,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,fixR1,fix_resp1_1.keys,trial_resp.keys,trial_resp.corr,trial_resp.rt,fix_resp_2.keys,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,trials_run1.ran,fix_resp1_1.rt,fixpR2,fix_respP2_1.keys,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,prac_trials_run2.ran,fix_respP2_1.rt,fixR2,fix_resp2_1.keys,trials_run2.thisRepN,trials_run2.thisTrialN,trials_run2.thisN,trials_run2.thisIndex,trials_run2.ran,fix_resp2_1.rt
0.0328,0.0357,j,1,10.25058,0,f,1,2.436235,,1,0,0,0,3,1,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,0,,,0,0,1,1,0,1,1,2,largeHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0,,0,,,1,0,2,2,2,1,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0,,0,,,1,0,3,3,1,1,1,8,largeSincon,Stimuli/SofH2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,2,largeHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,2.519925,,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,2.06492,,0,1,1,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,2.151605,,0,2,2,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,8,largeSincon,Stimuli/SofH2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.235115,,0,3,3,3,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,8,largeSincon,Stimuli/SofH2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,1,space,j,1,2.118355,,1,0,4,3,1,1.438305,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,2.117915,,1,1,5,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.315315,,1,2,6,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,2,largeHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,3.84982,,1,3,7,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,3.33293,,2,0,8,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,8,largeSincon,Stimuli/SofH2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,2.08661,,2,1,9,3,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,0.95955,,2,2,10,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,2,largeHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,1.482,,2,3,11,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,2,largeHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,1,space,f,1,1.351345,,3,0,12,0,1,0.91417,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.491295,,3,1,13,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,1.991415,,3,2,14,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,8,largeSincon,Stimuli/SofH2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.737205,,3,3,15,3,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,2,largeHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,2.009125,,4,0,16,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,8,largeSincon,Stimuli/SofH2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,0.65271,,4,1,17,3,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,0.937905,,4,2,18,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,2.53225,,4,3,19,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,1,space,j,1,0.07531,,5,0,20,2,1,1.22108,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,0,1.61895,,5,1,21,1,1,,,,,,,,,,,,,,,,,
