runID,imgID,stimLabel,imFile,corr,side,repeats.thisRepN,repeats.thisTrialN,repeats.thisN,repeats.thisIndex,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,X Scale,Y Scale,text_8.started,text_8.stopped,hand_hold_resp.keys,hand_hold_resp.corr,hand_hold_resp.rt,fixpR1,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,feedback_msg.started,feedback_msg.stopped,prac_fix_resp.rt,fixR1,text_2.started,text_2.stopped,fix_resp1_1.keys,fix_resp1_1.corr,fix_resp1_1.started,fix_resp1_1.stopped,text_6.started,text_6.stopped,trial_image.started,trial_image.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,fix_resp_2.keys,fix_resp_2.started,fix_resp_2.stopped,fix_resp1_1.rt,participant,design,position,date,expName,psychopyVersion,frameRate,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,1,2,10,2,,,,,,,,,,,,,,,,,1,108.03602504264563,None,space,1,108.03602504264563,None,109.6859882757999,None,109.6859882757999,None,j,1,0.4913394721224904,109.6859882757999,None,None,109.6859882757999,None,1.0107471072115004,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,1,3,11,7,,,,,,,,,,,,,,,,,0,110.20278040273115,None,None,1,110.20278040273115,None,111.85260248277336,None,111.85260248277336,None,j,1,0.6587116587907076,111.85260248277336,None,None,111.85260248277336,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,1,4,12,7,,,,,,,,,,,,,,,,,0,112.53580398485065,None,None,1,112.53580398485065,None,113.88583384593949,None,113.88583384593949,None,j,1,0.6484289090149105,113.88583384593949,None,None,113.88583384593949,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,1,5,13,0,,,,,,,,,,,,,,,,,0,114.5526351206936,None,None,1,114.5526351206936,None,116.23605888802558,None,116.23605888802558,None,f,1,0.6631734669208527,116.23605888802558,None,None,116.23605888802558,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,1,6,14,2,,,,,,,,,,,,,,,,,1,116.91955170873553,None,space,1,116.91955170873553,None,118.6028409670107,None,118.6028409670107,None,j,1,0.8994191200472414,118.6028409670107,None,None,118.6028409670107,None,0.6425354573875666,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,1,7,15,3,,,,,,,,,,,,,,,,,0,119.51952123781666,None,None,1,119.51952123781666,None,121.26945003587753,None,121.26945003587753,None,j,1,0.9014339111745358,121.26945003587753,None,None,121.26945003587753,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,2,0,16,5,,,,,,,,,,,,,,,,,0,122.18611143296584,None,None,1,122.18611143296584,None,123.83608007291332,None,123.83608007291332,None,f,1,0.7263204362243414,123.83608007291332,None,None,123.83608007291332,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,2,1,17,1,,,,,,,,,,,,,,,,,0,124.58597671380267,None,None,1,124.58597671380267,None,126.16941567696631,None,126.16941567696631,None,f,1,0.9101047180593014,126.16941567696631,None,None,126.16941567696631,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,2,2,18,2,,,,,,,,,,,,,,,,,0,127.10292177181691,None,None,1,127.10292177181691,None,128.5028407718055,None,128.5028407718055,None,j,1,0.6177710187621415,128.5028407718055,None,None,128.5028407718055,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,2,3,19,1,,,,,,,,,,,,,,,,,1,129.15278992475942,None,space,1,129.15278992475942,None,130.73638385673985,None,130.73638385673985,None,f,1,0.9142893361859024,130.73638385673985,None,None,130.73638385673985,None,0.9129527322947979,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,2,4,20,4,,,,,,,,,,,,,,,,,0,131.66954651894048,None,None,1,131.66954651894048,None,133.11949331406504,None,133.11949331406504,None,j,0,0.8667960739694536,133.11949331406504,None,None,133.11949331406504,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,2,5,21,5,,,,,,,,,,,,,,,,,0,134.01947011891752,None,None,1,134.01947011891752,None,135.55279010068625,None,135.55279010068625,None,j,0,1.462608105968684,135.55279010068625,None,None,135.55279010068625,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,2,6,22,0,,,,,,,,,,,,,,,,,0,137.03653357969597,None,None,1,137.03653357969597,None,138.4528809846379,None,138.4528809846379,None,f,1,0.6412170282565057,138.4528809846379,None,None,138.4528809846379,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,2,7,23,4,,,,,,,,,,,,,,,,,1,139.11956272507086,None,space,1,139.11956272507086,None,140.81969135906547,None,140.81969135906547,None,f,1,1.0045104413293302,140.81969135906547,None,None,140.81969135906547,None,0.4853845159523189,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,3,0,24,6,,,,,,,,,,,,,,,,,1,141.8528380226344,None,space,1,141.8528380226344,None,143.45286978967488,None,143.45286978967488,None,j,1,0.6197840571403503,143.45286978967488,None,None,143.45286978967488,None,0.38489544996991754,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,3,1,25,4,,,,,,,,,,,,,,,,,0,144.10294389072806,None,None,1,144.10294389072806,None,145.51963817002252,None,145.51963817002252,None,f,1,0.49962478782981634,145.51963817002252,None,None,145.51963817002252,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,3,2,26,1,,,,,,,,,,,,,,,,,0,146.03598925005645,None,None,1,146.03598925005645,None,147.33650017669424,None,147.33650017669424,None,f,1,0.6110821017064154,147.33650017669424,None,None,147.33650017669424,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,3,3,27,0,,,,,,,,,,,,,,,,,0,147.9696176047437,None,None,1,147.9696176047437,None,149.38649518601596,None,149.38649518601596,None,f,1,0.7538164090365171,149.38649518601596,None,None,149.38649518601596,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,3,4,28,1,,,,,,,,,,,,,,,,,0,150.16991543164477,None,None,1,150.16991543164477,None,151.70297269662842,None,151.70297269662842,None,f,1,0.5798681359738111,151.70297269662842,None,None,151.70297269662842,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,3,5,29,7,,,,,,,,,,,,,,,,,0,152.3029187200591,None,None,1,152.3029187200591,None,153.98634269973263,None,153.98634269973263,None,j,1,0.7993445848114789,153.98634269973263,None,None,153.98634269973263,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,3,6,30,1,,,,,,,,,,,,,,,,,1,154.80277263186872,None,space,1,154.80277263186872,None,156.06966986507177,None,156.06966986507177,None,f,1,1.606863364111632,156.06966986507177,None,None,156.06966986507177,None,1.2238836539909244,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,3,7,31,5,,,,,,,,,,,,,,,,,0,157.70324242580682,None,None,1,157.70324242580682,None,159.18653305899352,None,159.18653305899352,None,f,1,0.7490451140329242,159.18653305899352,None,None,159.18653305899352,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,4,0,32,5,,,,,,,,,,,,,,,,,0,159.95292140590027,None,None,1,159.95292140590027,None,161.46971068391576,None,161.46971068391576,None,f,1,0.5342167131602764,161.46971068391576,None,None,161.46971068391576,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,4,1,33,2,,,,,,,,,,,,,,,,,1,162.03631829191,None,space,1,162.03631829191,None,163.35309717291966,None,163.35309717291966,None,j,1,0.9077140847221017,163.35309717291966,None,None,163.35309717291966,None,0.4672538540326059,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,4,2,34,0,,,,,,,,,,,,,,,,,0,164.28639647178352,None,None,1,164.28639647178352,None,166.03635089984164,None,166.03635089984164,None,f,1,0.6820488655939698,166.03635089984164,None,None,166.03635089984164,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,4,3,35,5,,,,,,,,,,,,,,,,,0,166.73625845182687,None,None,1,166.73625845182687,None,168.4530659248121,None,168.4530659248121,None,f,1,0.5320434998720884,168.4530659248121,None,None,168.4530659248121,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,4,4,36,3,,,,,,,,,,,,,,,,,0,169.0031772358343,None,None,1,169.0031772358343,None,170.5865647578612,None,170.5865647578612,None,j,1,0.5159882120788097,170.5865647578612,None,None,170.5865647578612,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,4,5,37,7,,,,,,,,,,,,,,,,,0,171.11972862901166,None,None,1,171.11972862901166,None,172.58653432689607,None,172.58653432689607,None,j,1,0.6832069610245526,172.58653432689607,None,None,172.58653432689607,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,4,6,38,6,,,,,,,,,,,,,,,,,0,173.28654307499528,None,None,1,173.28654307499528,None,174.6530770296231,None,174.6530770296231,None,j,1,0.5794380279257894,174.6530770296231,None,None,174.6530770296231,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,4,7,39,0,,,,,,,,,,,,,,,,,0,175.25315050175413,None,None,1,175.25315050175413,None,176.71962853567675,None,176.71962853567675,None,f,1,0.579742917791009,176.71962853567675,None,None,176.71962853567675,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,5,0,40,3,,,,,,,,,,,,,,,,,0,177.3200530037284,None,None,1,177.3200530037284,None,178.5866764006205,None,178.5866764006205,None,j,1,0.539625592995435,178.5866764006205,None,None,178.5866764006205,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,5,1,41,0,,,,,,,,,,,,,,,,,0,179.15324163995683,None,None,1,179.15324163995683,None,180.7367137777619,None,180.7367137777619,None,f,1,0.604233343154192,180.7367137777619,None,None,180.7367137777619,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,5,2,42,7,,,,,,,,,,,,,,,,,1,181.36960951564834,None,space,1,181.36960951564834,None,182.80311899771914,None,182.80311899771914,None,f,0,0.7154738078825176,182.80311899771914,None,None,182.80311899771914,None,0.9302115850150585,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,5,3,43,5,,,,,,,,,,,,,,,,,0,183.53641215199605,None,None,1,183.53641215199605,None,184.85308693302795,None,184.85308693302795,None,f,1,0.606268712785095,184.85308693302795,None,None,184.85308693302795,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,5,4,44,3,,,,,,,,,,,,,,,,,0,185.48629179783165,None,None,1,185.48629179783165,None,187.18656470999122,None,187.18656470999122,None,j,1,0.5420656343922019,187.18656470999122,None,None,187.18656470999122,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,5,5,45,2,,,,,,,,,,,,,,,,,1,187.75339634064585,None,space,1,187.75339634064585,None,189.25359797291458,None,189.25359797291458,None,j,1,0.5696666818112135,189.25359797291458,None,None,189.25359797291458,None,0.496436377055943,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,5,6,46,7,,,,,,,,,,,,,,,,,0,189.85319314477965,None,None,1,189.85319314477965,None,191.31996290571988,None,191.31996290571988,None,j,1,0.663708379957825,191.31996290571988,None,None,191.31996290571988,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,5,7,47,6,,,,,,,,,,,,,,,,,0,192.0032531968318,None,None,1,192.0032531968318,None,193.4031017497182,None,193.4031017497182,None,j,1,0.8362795668654144,193.4031017497182,None,None,193.4031017497182,None,,,1,2,2020_Dec_29_1231,global_local,2020.2.4,None,
