runID,imgID,stimLabel,imFile,corr,side,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,trials_run2.thisRepN,trials_run2.thisTrialN,trials_run2.thisN,trials_run2.thisIndex,trials_run3.thisRepN,trials_run3.thisTrialN,trials_run3.thisN,trials_run3.thisIndex,trials_run4.thisRepN,trials_run4.thisTrialN,trials_run4.thisN,trials_run4.thisIndex,X Scale,Y Scale,text_8.started,text_8.stopped,hand_hold_resp.keys,hand_hold_resp.corr,hand_hold_resp.rt,fixpR1,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,feedback_msg.started,feedback_msg.stopped,text_7.started,text_7.stopped,fixR1,text_2.started,text_2.stopped,fix_resp1_1.keys,fix_resp1_1.started,fix_resp1_1.stopped,text_6.started,text_6.stopped,trial_image.started,trial_image.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,fix_resp_2.keys,fix_resp_2.started,fix_resp_2.stopped,fix_resp1_1.rt,image_4.started,image_4.stopped,fixpR2,fix_respP2_1.keys,prac_fix_resp.rt,fixR2,text_4.started,text_4.stopped,fix_resp2_1.keys,fix_resp2_1.started,fix_resp2_1.stopped,fix_resp2_1.rt,fix_resp_2.rt,image_5.started,image_5.stopped,participant,design,position,date,expName,psychopyVersion,frameRate,
2,1,largeHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,,,,,,,,,,,,,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,278.40254423511215,None,278.40254423511215,None,f,1,0.585193834034726,278.40254423511215,None,None,278.40254423511215,None,,,,,,,1,276.9357467391528,None,None,276.9357467391528,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,3,largeHincon,Stimuli/HofS2.jpg,f,left,,,,,,,,,,,,,,,,,,,,,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,280.46913403319195,None,280.46913403319195,None,f,1,0.674471045145765,280.46913403319195,None,None,280.46913403319195,None,,,,,,,1,279.0191891170107,None,None,279.0191891170107,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,3,largeHincon,Stimuli/HofS2.jpg,f,left,,,,,,,,,,,,,,,,,,,,,1,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,282.5359115200117,None,282.5359115200117,None,f,1,0.576657268917188,282.5359115200117,None,None,282.5359115200117,None,,,,,,,0,281.1691354580689,None,None,281.1691354580689,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,1,largeHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,,,,,,,,,,,,,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,284.48579628020525,None,284.48579628020525,None,f,1,0.6374291118700057,284.48579628020525,None,None,284.48579628020525,None,,,,,,,0,283.13578737620264,None,None,283.13578737620264,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,1,largeHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,,,,,,,,,,,,,2,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,286.6025300791953,None,286.6025300791953,None,f,1,0.5195951370988041,286.6025300791953,None,None,286.6025300791953,None,,,,,,,0,285.15252245008014,None,None,285.15252245008014,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,5,largeScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,,,,,,,,,,,,,2,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,288.90257656015456,None,288.90257656015456,None,f,0,0.21571910800412297,288.90257656015456,None,None,288.90257656015456,None,,,,,,,0,287.1525996699929,None,None,287.1525996699929,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,3,largeHincon,Stimuli/HofS2.jpg,f,left,,,,,,,,,,,,,,,,,,,,,2,3,11,1,,,,,,,,,,,,,,,,,,,,,,,,290.6192533010617,None,290.6192533010617,None,f,1,0.1314985859207809,290.6192533010617,None,None,290.6192533010617,None,,,,,,,0,289.1359321111813,None,None,289.1359321111813,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,7,largeSincon,Stimuli/SofH2.jpg,j,left,,,,,,,,,,,,,,,,,,,,,3,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,292.28590697213076,None,292.28590697213076,None,f,0,0.26342602795921266,292.28590697213076,None,None,292.28590697213076,None,,,,,,,0,290.76929096411914,None,None,290.76929096411914,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,7,largeSincon,Stimuli/SofH2.jpg,j,left,,,,,,,,,,,,,,,,,,,,,3,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,294.0193293520715,None,294.0193293520715,None,f,0,0.21776574989780784,294.0193293520715,None,None,294.0193293520715,None,,,,,,,0,292.56948238401674,None,None,292.56948238401674,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,1,largeHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,,,,,,,,,,,,,3,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,296.0026131621562,None,296.0026131621562,None,f,1,0.11280147195793688,296.0026131621562,None,None,296.0026131621562,None,,,,,,,0,294.252661206061,None,None,294.252661206061,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
