runID,imgID,stimLabel,imFile,corr,side,repeats.thisRepN,repeats.thisTrialN,repeats.thisN,repeats.thisIndex,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,X Scale,Y Scale,text_8.started,text_8.stopped,hand_hold_resp.keys,hand_hold_resp.corr,hand_hold_resp.rt,fixpR1,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,feedback_msg.started,feedback_msg.stopped,prac_fix_resp.rt,fixR1,text_2.started,text_2.stopped,fix_resp1_1.keys,fix_resp1_1.corr,fix_resp1_1.started,fix_resp1_1.stopped,text_6.started,text_6.stopped,trial_image.started,trial_image.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,fix_resp_2.keys,fix_resp_2.started,fix_resp_2.stopped,fix_resp1_1.rt,participant,design,position,date,expName,psychopyVersion,frameRate,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,0,95.55424401117489,None,None,1,95.55424401117489,None,97.2538924543187,None,97.2538924543187,None,j,0,0.473589763045311,97.2538924543187,None,None,97.2538924543187,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,0,97.75434598186985,None,None,1,97.75434598186985,None,99.33734712516889,None,99.33734712516889,None,f,1,0.7452865419909358,99.33734712516889,None,None,99.33734712516889,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,1,100.10403806529939,None,space,1,100.10403806529939,None,101.53737624920905,None,101.53737624920905,None,f,1,0.9246284808032215,101.53737624920905,None,None,101.53737624920905,None,0.5726854056119919,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,1,102.4873415119946,None,space,1,102.4873415119946,None,103.87076818197966,None,103.87076818197966,None,j,1,0.6917396183125675,103.87076818197966,None,None,103.87076818197966,None,0.6862183338962495,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,0,104.58757341420278,None,None,1,104.58757341420278,None,106.15409286692739,None,106.15409286692739,None,f,1,0.8268652888946235,106.15409286692739,None,None,106.15409286692739,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,1,0,8,3,,,,,,,,,,,,,,,,,0,107.00427118688822,None,None,1,107.00427118688822,None,108.73774737818167,None,108.73774737818167,None,j,1,0.7753016967326403,108.73774737818167,None,None,108.73774737818167,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,1,1,9,5,,,,,,,,,,,,,,,,,0,109.53753202408552,None,None,1,109.53753202408552,None,111.1707479711622,None,111.1707479711622,None,f,1,0.8459237208589911,111.1707479711622,None,None,111.1707479711622,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,1,2,10,4,,,,,,,,,,,,,,,,,1,112.0374438711442,None,space,1,112.0374438711442,None,113.55396131193265,None,113.55396131193265,None,f,1,0.7224582131020725,113.55396131193265,None,None,113.55396131193265,None,0.5086634890176356,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,1,3,11,7,,,,,,,,,,,,,,,,,0,114.30418359301984,None,None,1,114.30418359301984,None,115.70435841893777,None,115.70435841893777,None,j,1,0.6647053859196603,115.70435841893777,None,None,115.70435841893777,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,1,4,12,2,,,,,,,,,,,,,,,,,0,116.38769584801048,None,None,1,116.38769584801048,None,117.83772179996595,None,117.83772179996595,None,j,1,0.5682456740178168,117.83772179996595,None,None,117.83772179996595,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,1,5,13,3,,,,,,,,,,,,,,,,,0,118.43769978918135,None,None,1,118.43769978918135,None,119.73753735329956,None,119.73753735329956,None,j,1,0.37593728583306074,119.73753735329956,None,None,119.73753735329956,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,1,6,14,5,,,,,,,,,,,,,,,,,0,120.13736559124663,None,None,1,120.13736559124663,None,121.68759848596528,None,121.68759848596528,None,f,1,0.5149332848377526,121.68759848596528,None,None,121.68759848596528,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,1,7,15,6,,,,,,,,,,,,,,,,,0,122.22091054590419,None,None,1,122.22091054590419,None,123.92096163099632,None,123.92096163099632,None,j,1,0.7066283551976085,123.92096163099632,None,None,123.92096163099632,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,2,0,16,3,,,,,,,,,,,,,,,,,0,124.65450246818364,None,None,1,124.65450246818364,None,126.12107058009133,None,126.12107058009133,None,j,1,0.6350724860094488,126.12107058009133,None,None,126.12107058009133,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,2,1,17,2,,,,,,,,,,,,,,,,,0,126.77116997400299,None,None,1,126.77116997400299,None,128.05443866504356,None,128.05443866504356,None,j,1,0.6677060229703784,128.05443866504356,None,None,128.05443866504356,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,2,2,18,1,,,,,,,,,,,,,,,,,1,128.7543364102021,None,space,1,128.7543364102021,None,130.3543003560044,None,130.3543003560044,None,f,1,0.6274196072481573,130.3543003560044,None,None,130.3543003560044,None,0.5251742410473526,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,2,3,19,7,,,,,,,,,,,,,,,,,0,131.00424139527604,None,None,1,131.00424139527604,None,132.55420064320788,None,132.55420064320788,None,j,1,0.6771100331097841,132.55420064320788,None,None,132.55420064320788,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,2,4,20,7,,,,,,,,,,,,,,,,,0,133.25445738295093,None,None,1,133.25445738295093,None,134.83782930113375,None,134.83782930113375,None,j,1,0.7157866680063307,134.83782930113375,None,None,134.83782930113375,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,2,5,21,0,,,,,,,,,,,,,,,,,0,135.57122462801635,None,None,1,135.57122462801635,None,137.03784118499607,None,137.03784118499607,None,f,1,0.5634651030413806,137.03784118499607,None,None,137.03784118499607,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,2,6,22,3,,,,,,,,,,,,,,,,,0,137.62118672486395,None,None,1,137.62118672486395,None,139.3375470628962,None,139.3375470628962,None,j,1,0.5608379160985351,139.3375470628962,None,None,139.3375470628962,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,2,7,23,1,,,,,,,,,,,,,,,,,0,139.92106347205117,None,None,1,139.92106347205117,None,141.28772882325575,None,141.28772882325575,None,f,1,0.5879276837222278,141.28772882325575,None,None,141.28772882325575,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,3,0,24,6,,,,,,,,,,,,,,,,,0,141.90440988820046,None,None,1,141.90440988820046,None,143.17102594207972,None,143.17102594207972,None,j,1,0.8369180168956518,143.17102594207972,None,None,143.17102594207972,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,3,1,25,1,,,,,,,,,,,,,,,,,0,144.03772802324966,None,None,1,144.03772802324966,None,145.43803319428116,None,145.43803319428116,None,f,1,0.6337831192649901,145.43803319428116,None,None,145.43803319428116,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,3,2,26,4,,,,,,,,,,,,,,,,,0,146.10448699491099,None,None,1,146.10448699491099,None,147.4710914408788,None,147.4710914408788,None,f,1,0.6539722066372633,147.4710914408788,None,None,147.4710914408788,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,3,3,27,3,,,,,,,,,,,,,,,,,0,148.154732381925,None,None,1,148.154732381925,None,149.7542798272334,None,149.7542798272334,None,j,1,0.579607549123466,149.7542798272334,None,None,149.7542798272334,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,3,4,28,2,,,,,,,,,,,,,,,,,0,150.3544931220822,None,None,1,150.3544931220822,None,151.88777371728793,None,151.88777371728793,None,j,1,0.5538907782174647,151.88777371728793,None,None,151.88777371728793,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,3,5,29,0,,,,,,,,,,,,,,,,,0,152.47113816719502,None,None,1,152.47113816719502,None,154.1546979099512,None,154.1546979099512,None,f,1,0.9356122110038996,154.1546979099512,None,None,154.1546979099512,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,3,6,30,2,,,,,,,,,,,,,,,,,0,155.1213477132842,None,None,1,155.1213477132842,None,156.82144880993292,None,156.82144880993292,None,j,1,0.6507068499922752,156.82144880993292,None,None,156.82144880993292,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,3,7,31,7,,,,,,,,,,,,,,,,,0,157.50445235194638,None,None,1,157.50445235194638,None,158.9204783742316,None,158.9204783742316,None,j,1,0.6068403562530875,158.9204783742316,None,None,158.9204783742316,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,4,0,32,6,,,,,,,,,,,,,,,,,0,159.55409699305892,None,None,1,159.55409699305892,None,161.02121429797262,None,161.02121429797262,None,j,1,0.5335067822597921,161.02121429797262,None,None,161.02121429797262,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,4,1,33,6,,,,,,,,,,,,,,,,,0,161.5877772141248,None,None,1,161.5877772141248,None,163.1211987142451,None,163.1211987142451,None,j,1,0.5709234359674156,163.1211987142451,None,None,163.1211987142451,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,4,2,34,1,,,,,,,,,,,,,,,,,0,163.72123398818076,None,None,1,163.72123398818076,None,165.00473153730854,None,165.00473153730854,None,f,1,1.00716124009341,165.00473153730854,None,None,165.00473153730854,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,4,3,35,7,,,,,,,,,,,,,,,,,0,166.03766976995394,None,None,1,166.03766976995394,None,167.48775574797764,None,167.48775574797764,None,j,1,0.6830310430377722,167.48775574797764,None,None,167.48775574797764,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,4,4,36,0,,,,,,,,,,,,,,,,,0,168.18815364688635,None,None,1,168.18815364688635,None,169.83775104302913,None,169.83775104302913,None,f,1,0.6735971001908183,169.83775104302913,None,None,169.83775104302913,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,4,5,37,0,,,,,,,,,,,,,,,,,1,170.53751780698076,None,space,1,170.53751780698076,None,172.10459394287318,None,172.10459394287318,None,f,1,0.6545370239764452,172.10459394287318,None,None,172.10459394287318,None,0.5174040370620787,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,4,6,38,4,,,,,,,,,,,,,,,,,1,172.7879330869764,None,space,1,172.7879330869764,None,174.2046730183065,None,174.2046730183065,None,f,1,0.5625209561549127,174.2046730183065,None,None,174.2046730183065,None,0.6098376847803593,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,,,,,4,7,39,1,,,,,,,,,,,,,,,,,1,174.78831209708005,None,space,1,174.78831209708005,None,176.43805538630113,None,176.43805538630113,None,f,1,0.6175407967530191,176.43805538630113,None,None,176.43805538630113,None,0.530539003200829,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,5,0,40,4,,,,,,,,,,,,,,,,,0,177.07135753612965,None,None,1,177.07135753612965,None,178.80621684994549,None,178.80621684994549,None,f,1,0.5913323671557009,178.80621684994549,None,None,178.80621684994549,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,,,,,5,1,41,4,,,,,,,,,,,,,,,,,0,179.42133697494864,None,None,1,179.42133697494864,None,180.77139087719843,None,180.77139087719843,None,f,1,0.5395377953536808,180.77139087719843,None,None,180.77139087719843,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,5,2,42,5,,,,,,,,,,,,,,,,,1,181.33815114526078,None,space,1,181.33815114526078,None,182.971389465034,None,182.971389465034,None,f,1,0.5648782481439412,182.971389465034,None,None,182.971389465034,None,0.6232106499373913,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,,,,,5,3,43,7,,,,,,,,,,,,,,,,,0,183.55456308601424,None,None,1,183.55456308601424,None,185.07144268415868,None,185.07144268415868,None,j,1,0.6036404287442565,185.07144268415868,None,None,185.07144268415868,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,,,,,5,4,44,6,,,,,,,,,,,,,,,,,0,185.70467667421326,None,None,1,185.70467667421326,None,187.15456510894,None,187.15456510894,None,j,1,0.5900226468220353,187.15456510894,None,None,187.15456510894,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,,,,,5,5,45,3,,,,,,,,,,,,,,,,,0,187.7712319032289,None,None,1,187.7712319032289,None,189.40453102625906,None,189.40453102625906,None,j,1,0.464905085042119,189.40453102625906,None,None,189.40453102625906,None,,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,,,,,5,6,46,5,,,,,,,,,,,,,,,,,1,189.88813729025424,None,space,1,189.88813729025424,None,191.55475467490032,None,191.55475467490032,None,f,1,0.7095826608128846,191.55475467490032,None,None,191.55475467490032,None,0.6131642763502896,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,5,7,47,0,,,,,,,,,,,,,,,,,1,192.2880920600146,None,space,1,192.2880920600146,None,193.83812564332038,None,193.83812564332038,None,f,1,0.7045537428930402,193.83812564332038,None,None,193.83812564332038,None,0.6024709730409086,,1,2,2020_Dec_28_2055,global_local,2020.2.4,None,
